age,workclass,fnlwgt,education,educational-num,marital-status,occupation,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
17,Private,163494,9th-12th,3,Unmarried,Sales,White,Male,0,0,30,United-States,<=50K
24,Private,219510,Bachelors,8,Unmarried,Other-service,Other,Male,0,0,32,United-States,<=50K
51,Government,200450,HS-grad,4,Married,Other-service,White,Male,0,0,40,United-States,>50K
52,Private,101113,HS-grad,4,Married,Transport-moving,White,Male,0,0,66,United-States,>50K
44,Private,215468,Bachelors,8,Separated,Machine-op-inspct,Black,Female,0,0,7,United-States,<=50K
40,Private,283174,Assoc-voc,6,Married,Farming-fishing,White,Male,0,0,60,United-States,<=50K
58,Government,153914,HS-grad,4,Separated,Adm-clerical,White,Female,0,0,30,United-States,<=50K
44,Private,324311,1st-8th,2,Married,Machine-op-inspct,White,Male,0,0,32,Other,<=50K
56,Self-emp,162130,1st-8th,2,Married,Exec-managerial,White,Male,0,> 0,67,United-States,>50K
42,Private,54611,Some-college,5,Divorced,Farming-fishing,White,Male,0,0,40,United-States,<=50K
52,Private,48947,Assoc-voc,6,Separated,Other-service,White,Female,0,0,13,United-States,<=50K
45,Government,175958,9th-12th,3,Unmarried,Other-service,White,Male,0,0,40,United-States,<=50K
30,Private,155343,HS-grad,4,Married,Craft-repair,White,Male,> 0,0,40,United-States,<=50K
28,Private,109165,HS-grad,4,Married,Tech-support,White,Male,0,0,40,United-States,<=50K
45,Government,133969,Bachelors,8,Married,Transport-moving,Other,Male,0,0,40,Other,<=50K
35,Private,289148,HS-grad,4,Unmarried,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K
19,Private,197384,Some-college,5,Unmarried,Other-service,White,Female,0,0,10,United-States,<=50K
34,Government,148508,Some-college,5,Divorced,Tech-support,White,Female,0,0,40,United-States,<=50K
64,Private,265786,1st-8th,2,Married,Other-service,Black,Male,0,0,40,United-States,<=50K
48,Government,102359,HS-grad,4,Married,Adm-clerical,White,Male,0,0,40,United-States,<=50K
32,Private,123157,Bachelors,8,Married,Tech-support,White,Male,0,0,30,United-States,<=50K
39,Private,38312,Some-college,5,Separated,Craft-repair,White,Male,0,0,40,United-States,>50K
21,Private,270043,Some-college,5,Unmarried,Tech-support,White,Female,0,0,25,United-States,<=50K
46,Government,308077,Some-college,5,Separated,Exec-managerial,White,Female,0,0,50,United-States,<=50K
34,Private,255830,Assoc-acdm,7,Divorced,Craft-repair,Black,Female,> 0,0,40,United-States,<=50K
42,Private,190910,HS-grad,4,Married,Craft-repair,White,Male,0,0,45,United-States,<=50K
36,Private,33435,Assoc-voc,6,Divorced,Sales,White,Female,0,0,40,United-States,<=50K
45,Private,89325,Masters,9,Divorced,Prof-specialty,White,Male,0,0,45,United-States,<=50K
44,Government,151933,Some-college,5,Married,Adm-clerical,White,Male,0,> 0,40,United-States,>50K
36,Private,98360,HS-grad,4,Married,Exec-managerial,White,Male,0,0,40,United-States,<=50K
61,Private,227468,HS-grad,4,Divorced,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
19,Private,164339,HS-grad,4,Unmarried,Handlers-cleaners,White,Male,> 0,0,70,United-States,<=50K
27,Self-emp,411950,Some-college,5,Married,Other-service,White,Male,0,0,40,United-States,<=50K
51,Self-emp,96062,Assoc-acdm,7,Married,Sales,White,Male,0,0,60,United-States,<=50K
29,Private,81057,Some-college,5,Unmarried,Adm-clerical,White,Female,0,0,40,United-States,<=50K
30,Private,172830,Masters,9,Unmarried,Adm-clerical,White,Female,0,0,40,United-States,<=50K
56,Private,329059,HS-grad,4,Married,Machine-op-inspct,White,Male,0,0,40,Other,>50K
39,Private,49020,Bachelors,8,Married,Sales,White,Male,> 0,0,48,United-States,>50K
42,Government,248476,Some-college,5,Divorced,Transport-moving,White,Male,0,0,65,United-States,>50K
42,Government,266135,Some-college,5,Married,Other-service,White,Male,0,0,52,United-States,>50K
32,Private,79586,Bachelors,8,Married,Exec-managerial,Other,Male,0,0,40,Other,>50K
49,Government,154493,HS-grad,4,Divorced,Exec-managerial,White,Female,0,0,44,United-States,<=50K
51,Private,74275,HS-grad,4,Married,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
31,Private,214235,HS-grad,4,Married,Other-service,White,Male,0,0,65,United-States,<=50K
44,Private,286750,Some-college,5,Married,Transport-moving,Black,Male,0,0,40,United-States,<=50K
56,Private,105363,Bachelors,8,Married,Exec-managerial,White,Male,> 0,0,40,United-States,<=50K
22,Government,117789,Some-college,5,Unmarried,Prof-specialty,White,Female,0,0,20,United-States,<=50K
38,Government,103925,HS-grad,4,Divorced,Other-service,White,Female,> 0,0,20,United-States,<=50K
48,Private,33669,Some-college,5,Married,Transport-moving,White,Male,0,0,60,United-States,<=50K
25,Private,190107,HS-grad,4,Married,Craft-repair,White,Male,0,0,40,United-States,>50K
24,Private,259351,Some-college,5,Unmarried,Craft-repair,Other,Male,0,0,40,Other,<=50K
62,Self-emp,162245,Bachelors,8,Married,Prof-specialty,White,Male,0,0,35,United-States,<=50K
47,Private,205068,Prof-school,10,Married,Prof-specialty,White,Male,0,> 0,60,United-States,>50K
55,Government,99131,HS-grad,4,Married,Prof-specialty,White,Female,0,> 0,40,United-States,>50K
49,Government,269527,Masters,9,Married,Prof-specialty,White,Male,> 0,0,40,United-States,>50K
25,Private,52921,Assoc-acdm,7,Married,Sales,White,Male,0,0,45,United-States,<=50K
50,Private,31621,HS-grad,4,Married,Craft-repair,White,Male,0,0,40,United-States,>50K
21,Private,279472,Some-college,5,Unmarried,Sales,White,Female,0,0,55,United-States,<=50K
53,Private,151580,Some-college,5,Married,Prof-specialty,White,Male,> 0,0,40,United-States,>50K
33,Private,110998,HS-grad,4,Unmarried,Other-service,Other,Female,0,0,36,United-States,<=50K
37,Private,202683,Some-college,5,Married,Sales,White,Male,0,0,48,United-States,>50K
36,Private,75826,Bachelors,8,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K
53,Private,81794,9th-12th,3,Married,Adm-clerical,White,Female,0,0,40,United-States,<=50K
33,Private,79923,Masters,9,Married,Prof-specialty,White,Male,0,0,45,United-States,>50K
25,Private,254613,HS-grad,4,Unmarried,Craft-repair,White,Male,0,0,40,Other,<=50K
44,Private,115932,Assoc-acdm,7,Married,Prof-specialty,White,Male,0,0,40,United-States,<=50K
25,Private,232938,Some-college,5,Unmarried,Farming-fishing,White,Male,0,0,40,United-States,<=50K
40,Private,151504,HS-grad,4,Married,Transport-moving,White,Male,0,0,50,United-States,<=50K
51,Government,114508,9th-12th,3,Separated,Other-service,White,Female,0,0,40,United-States,<=50K
24,Private,148709,HS-grad,4,Unmarried,Other-service,White,Female,0,0,40,United-States,<=50K
24,Private,311311,Bachelors,8,Unmarried,Machine-op-inspct,White,Male,0,0,65,United-States,<=50K
44,Self-emp,296982,HS-grad,4,Married,Sales,White,Male,0,0,48,United-States,<=50K
63,Private,175777,9th-12th,3,Separated,Machine-op-inspct,Black,Male,0,0,40,United-States,<=50K
18,Private,131825,9th-12th,3,Unmarried,Machine-op-inspct,White,Male,0,0,21,United-States,<=50K
19,Private,267796,Some-college,5,Unmarried,Adm-clerical,White,Male,0,0,30,United-States,<=50K
20,Private,362999,Some-college,5,Unmarried,Adm-clerical,White,Female,0,0,20,United-States,<=50K
31,Private,310429,HS-grad,4,Separated,Handlers-cleaners,White,Male,0,0,70,United-States,<=50K
51,Self-emp,192973,Bachelors,8,Married,Other-service,Black,Male,0,0,40,United-States,>50K
53,Private,221672,9th-12th,3,Married,Other-service,White,Male,0,0,40,United-States,<=50K
37,Private,279029,Bachelors,8,Unmarried,Craft-repair,White,Male,0,0,40,United-States,<=50K
27,Private,177072,HS-grad,4,Unmarried,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
37,Private,170718,HS-grad,4,Married,Exec-managerial,White,Male,0,0,40,United-States,<=50K
26,Private,106705,HS-grad,4,Unmarried,Handlers-cleaners,Black,Male,0,0,28,United-States,<=50K
20,Private,210444,Some-college,5,Unmarried,Prof-specialty,White,Male,0,0,25,United-States,<=50K
21,Self-emp,25631,Some-college,5,Unmarried,Farming-fishing,White,Male,0,0,40,United-States,<=50K
57,Private,176079,Masters,9,Divorced,Prof-specialty,White,Female,0,0,40,United-States,<=50K
55,Private,104724,Doctorate,11,Married,Prof-specialty,White,Male,0,0,40,United-States,>50K
27,Private,95725,9th-12th,3,Married,Craft-repair,White,Male,0,> 0,40,United-States,<=50K
27,Private,263614,Assoc-acdm,7,Married,Craft-repair,White,Male,0,0,45,United-States,>50K
21,Private,122348,Some-college,5,Unmarried,Tech-support,White,Female,0,0,35,United-States,<=50K
49,Private,239865,HS-grad,4,Married,Tech-support,White,Male,0,0,50,United-States,>50K
39,Self-emp,163237,Some-college,5,Married,Farming-fishing,White,Male,0,0,65,United-States,<=50K
39,Private,232854,HS-grad,4,Divorced,Transport-moving,White,Male,0,0,40,United-States,<=50K
47,Private,195978,HS-grad,4,Married,Craft-repair,White,Male,0,0,40,United-States,>50K
58,Private,34169,Some-college,5,Married,Sales,White,Male,> 0,0,25,United-States,>50K
28,Private,249870,Prof-school,10,Unmarried,Prof-specialty,Black,Male,0,0,50,United-States,<=50K
25,Private,104614,HS-grad,4,Unmarried,Other-service,White,Female,0,0,25,United-States,<=50K
40,Private,198316,9th-12th,3,Married,Exec-managerial,White,Male,0,0,40,United-States,>50K
53,Government,40641,Bachelors,8,Married,Other-service,White,Male,0,0,40,United-States,>50K
27,Private,212506,Some-college,5,Divorced,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
19,Private,42069,HS-grad,4,Unmarried,Transport-moving,White,Male,> 0,0,45,United-States,<=50K
34,Private,199227,HS-grad,4,Divorced,Transport-moving,White,Male,0,0,50,United-States,<=50K
34,Private,81223,HS-grad,4,Divorced,Exec-managerial,White,Female,0,0,48,United-States,<=50K
32,Private,247328,1st-8th,2,Unmarried,Other-service,White,Male,0,0,40,Other,<=50K
30,Private,149427,9th-12th,3,Unmarried,Craft-repair,White,Male,0,0,45,United-States,<=50K
19,Private,189574,HS-grad,4,Unmarried,Other-service,White,Female,0,0,30,United-States,<=50K
44,Private,153489,HS-grad,4,Unmarried,Other-service,White,Male,0,0,40,United-States,<=50K
24,Private,216129,HS-grad,4,Unmarried,Craft-repair,White,Male,0,> 0,50,United-States,<=50K
56,Government,264436,Some-college,5,Divorced,Exec-managerial,White,Female,0,0,40,United-States,<=50K
39,Private,204501,Masters,9,Married,Exec-managerial,White,Male,0,0,50,United-States,>50K
37,Self-emp,338320,Masters,9,Unmarried,Exec-managerial,White,Male,0,0,60,United-States,<=50K
25,Private,169905,HS-grad,4,Unmarried,Craft-repair,White,Male,0,0,40,United-States,<=50K
35,Private,316141,Some-college,5,Divorced,Prof-specialty,White,Female,> 0,0,40,United-States,<=50K
57,Private,80149,Bachelors,8,Married,Exec-managerial,White,Male,0,> 0,40,Other,>50K
52,Private,123011,Some-college,5,Married,Exec-managerial,White,Male,0,0,45,United-States,>50K
19,Private,418324,Some-college,5,Unmarried,Sales,White,Male,0,0,36,United-States,<=50K
27,Private,136077,HS-grad,4,Unmarried,Exec-managerial,White,Male,0,0,48,United-States,<=50K
25,Private,184698,9th-12th,3,Unmarried,Machine-op-inspct,White,Male,0,0,40,Other,<=50K
43,Government,95902,Assoc-acdm,7,Married,Prof-specialty,Black,Female,0,0,40,United-States,<=50K
22,Private,162282,Assoc-voc,6,Unmarried,Exec-managerial,White,Male,0,0,40,United-States,<=50K
29,Private,57596,Some-college,5,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K
24,Private,281221,Bachelors,8,Unmarried,Adm-clerical,Other,Female,0,0,40,Other,<=50K
38,Self-emp,126569,HS-grad,4,Divorced,Craft-repair,White,Male,0,0,60,United-States,<=50K
22,Private,248446,1st-8th,2,Unmarried,Other-service,White,Male,0,0,50,Other,<=50K
50,Private,177705,Bachelors,8,Divorced,Other-service,White,Male,0,0,40,United-States,<=50K
40,Private,374764,Some-college,5,Married,Exec-managerial,White,Male,0,0,45,United-States,>50K
34,Private,346122,HS-grad,4,Unmarried,Tech-support,White,Male,0,0,40,United-States,<=50K
41,Private,221172,Bachelors,8,Unmarried,Exec-managerial,White,Male,0,0,40,United-States,<=50K
58,Government,239405,1st-8th,2,Divorced,Other-service,Black,Female,0,0,40,Other,<=50K
18,Private,421350,9th-12th,3,Unmarried,Handlers-cleaners,White,Male,0,0,20,United-States,<=50K
50,Private,247425,HS-grad,4,Divorced,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
30,Private,188798,Some-college,5,Divorced,Other-service,White,Female,0,0,20,United-States,<=50K
56,Private,318329,HS-grad,4,Married,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
65,Private,198766,Masters,9,Married,Sales,White,Male,> 0,0,40,United-States,>50K
46,Government,165852,Some-college,5,Married,Exec-managerial,White,Male,0,0,40,United-States,>50K
47,Government,188537,Masters,9,Married,Prof-specialty,White,Female,0,0,60,United-States,>50K
42,Self-emp,177937,Masters,9,Unmarried,Prof-specialty,White,Male,0,0,45,United-States,<=50K
33,Private,204752,HS-grad,4,Unmarried,Other-service,White,Male,0,0,40,United-States,<=50K
50,Private,334421,Prof-school,10,Unmarried,Prof-specialty,Other,Female,0,> 0,25,Other,<=50K
57,Self-emp,368797,HS-grad,4,Married,Exec-managerial,White,Male,0,0,40,United-States,<=50K
53,Private,361405,HS-grad,4,Married,Prof-specialty,White,Male,0,0,40,United-States,>50K
59,Private,168569,Prof-school,10,Unmarried,Prof-specialty,White,Male,0,0,50,United-States,<=50K
65,Self-emp,410199,Bachelors,8,Married,Exec-managerial,White,Male,> 0,0,35,United-States,>50K
41,Government,124520,Masters,9,Married,Prof-specialty,White,Male,0,0,40,United-States,>50K
34,Government,400943,Bachelors,8,Unmarried,Exec-managerial,White,Male,0,0,44,United-States,<=50K
35,Private,261241,HS-grad,4,Divorced,Transport-moving,White,Male,0,> 0,60,United-States,<=50K
35,Private,170797,Bachelors,8,Divorced,Other-service,White,Female,0,0,40,United-States,<=50K
34,Government,254270,Bachelors,8,Unmarried,Prof-specialty,White,Female,0,0,40,United-States,<=50K
44,Private,159960,Some-college,5,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K
37,Private,83893,Assoc-voc,6,Married,Adm-clerical,White,Male,0,0,40,United-States,<=50K
51,Private,148431,HS-grad,4,Married,Craft-repair,White,Male,0,0,40,United-States,<=50K
38,Private,48779,Some-college,5,Married,Transport-moving,White,Male,0,0,40,United-States,>50K
46,Private,185041,HS-grad,4,Married,Machine-op-inspct,White,Male,0,0,50,United-States,<=50K
20,Private,89991,Some-college,5,Unmarried,Sales,White,Female,0,0,35,United-States,<=50K
26,Private,48099,Bachelors,8,Unmarried,Sales,White,Female,0,0,40,United-States,<=50K
28,Private,261278,Assoc-voc,6,Unmarried,Tech-support,Black,Female,0,0,40,United-States,<=50K
34,Self-emp,152109,HS-grad,4,Married,Craft-repair,White,Male,0,0,40,United-States,<=50K
20,Private,306639,Some-college,5,Unmarried,Handlers-cleaners,White,Male,0,0,20,United-States,<=50K
42,Private,226902,Bachelors,8,Married,Tech-support,White,Male,0,0,45,United-States,>50K
30,Private,119422,Assoc-voc,6,Married,Transport-moving,White,Male,0,0,40,United-States,<=50K
48,Private,344381,Bachelors,8,Married,Prof-specialty,Other,Male,0,0,42,United-States,>50K
47,Private,138069,Some-college,5,Married,Craft-repair,White,Male,0,0,40,United-States,<=50K
41,Private,197907,HS-grad,4,Unmarried,Tech-support,Black,Female,0,0,40,United-States,<=50K
42,Self-emp,277488,Prof-school,10,Married,Prof-specialty,White,Male,> 0,0,65,United-States,>50K
53,Private,278114,1st-8th,2,Married,Exec-managerial,White,Male,0,0,40,United-States,>50K
44,Self-emp,254303,Some-college,5,Divorced,Other-service,White,Male,0,0,45,United-States,<=50K
36,Private,148903,Some-college,5,Unmarried,Exec-managerial,White,Female,0,0,60,United-States,<=50K
43,Private,190885,1st-8th,2,Separated,Other-service,White,Female,0,0,38,Other,<=50K
56,Government,153451,Some-college,5,Divorced,Adm-clerical,White,Female,0,0,35,United-States,<=50K
65,Private,344152,Masters,9,Married,Prof-specialty,White,Male,> 0,0,50,United-States,>50K
43,Private,180138,HS-grad,4,Separated,Craft-repair,White,Male,0,0,40,United-States,>50K
57,Self-emp,105582,Bachelors,8,Married,Exec-managerial,White,Male,0,> 0,40,United-States,>50K
56,Self-emp,52822,Bachelors,8,Divorced,Farming-fishing,White,Male,0,0,30,United-States,<=50K
63,Self-emp,110610,9th-12th,3,Married,Farming-fishing,White,Male,0,0,50,United-States,<=50K
38,Private,98080,Some-college,5,Unmarried,Adm-clerical,Other,Male,0,0,40,Other,<=50K
48,Private,443377,Masters,9,Unmarried,Prof-specialty,White,Male,0,0,60,United-States,<=50K
19,Private,260327,Some-college,5,Unmarried,Other-service,White,Female,0,0,18,United-States,<=50K
33,Government,251521,Bachelors,8,Unmarried,Exec-managerial,White,Female,0,0,50,United-States,<=50K
20,Private,285295,Some-college,5,Unmarried,Machine-op-inspct,Other,Female,0,0,40,United-States,<=50K
61,Government,230545,HS-grad,4,Unmarried,Adm-clerical,White,Female,0,0,35,Other,<=50K
22,Private,228306,Some-college,5,Married,Other-service,White,Female,0,0,40,United-States,>50K
28,Self-emp,183523,HS-grad,4,Married,Craft-repair,White,Male,0,0,35,United-States,<=50K
57,Government,223892,Bachelors,8,Married,Exec-managerial,White,Female,0,0,40,United-States,>50K
26,Private,202033,Bachelors,8,Married,Transport-moving,White,Male,0,0,40,United-States,>50K
32,Government,178107,HS-grad,4,Unmarried,Farming-fishing,White,Male,0,0,40,United-States,<=50K
28,Private,99838,Bachelors,8,Unmarried,Exec-managerial,White,Male,0,0,38,United-States,<=50K
59,Private,359292,1st-8th,2,Married,Machine-op-inspct,White,Male,0,0,40,Other,<=50K
28,Private,89718,HS-grad,4,Unmarried,Sales,White,Female,> 0,0,48,United-States,<=50K
44,Private,150011,Bachelors,8,Divorced,Prof-specialty,White,Female,0,0,40,United-States,<=50K
26,Private,109390,HS-grad,4,Married,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
64,Private,181530,Prof-school,10,Married,Prof-specialty,White,Male,0,0,40,United-States,>50K
54,Self-emp,183668,1st-8th,2,Married,Farming-fishing,White,Male,0,0,55,United-States,<=50K
30,Private,197558,HS-grad,4,Married,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
29,Private,125976,HS-grad,4,Separated,Sales,White,Female,0,0,35,United-States,<=50K
19,Private,223648,HS-grad,4,Unmarried,Sales,White,Male,> 0,0,48,United-States,<=50K
32,Private,30271,Some-college,5,Divorced,Exec-managerial,White,Female,0,0,30,United-States,<=50K
26,Private,306225,Bachelors,8,Unmarried,Exec-managerial,Other,Female,0,0,40,Other,<=50K
55,Private,308373,Some-college,5,Married,Exec-managerial,White,Female,0,0,40,United-States,>50K
37,Private,186808,HS-grad,4,Unmarried,Sales,White,Male,0,0,40,United-States,<=50K
45,Self-emp,40666,Assoc-voc,6,Married,Farming-fishing,White,Male,0,0,60,United-States,<=50K
30,Private,247328,HS-grad,4,Separated,Other-service,White,Male,0,0,40,United-States,>50K
28,Private,109001,Masters,9,Married,Prof-specialty,White,Male,0,0,38,United-States,>50K
